"user_id","test_group"
"71485531","control"
"51301012","variant"
"67895418","variant"
"70877125","control"
"64435026","control"
"66310534","variant"
"71174342","control"
"69013060","control"
"69346794","control"
"68752594","variant"
"69814712","control"
"69998694","variant"
"70812367","variant"
"58811213","variant"
"71333093","variant"
"65980508","variant"
"71490088","variant"
"71478407","control"
"69946093","control"
"70466105","control"
"71623512","variant"
"68586780","control"
"68743393","control"
"69785582","control"
"52214602","control"
"68619582","control"
"69898583","variant"
"65872263","variant"
"71558574","control"
"67890709","control"
"67985022","variant"
"70860149","variant"
"64379898","variant"
"65398691","control"
"69154743","control"
"69118520","control"
"69860325","control"
"70957627","variant"
"71111777","control"
"70406067","control"
"69024416","variant"
"67105419","control"
"65322199","variant"
"71512521","variant"
"66510639","variant"
"70023587","variant"
"69844330","control"
"66974366","control"
"69061644","variant"
"69925490","control"
"66477266","variant"
"71371408","variant"
"65788551","control"
"64790185","variant"
"63688794","control"
"70082583","control"
"69125091","variant"
"66167783","variant"
"65241440","variant"
"64318788","control"
"71282164","variant"
"71212027","variant"
"60262919","control"
"62625583","variant"
"65308323","control"
"65327786","variant"
"69141303","variant"
"70836475","control"
"70067022","control"
"67877053","control"
"71052401","variant"
"67878499","control"
"70091806","control"
"70062143","control"
"70223475","control"
"65851475","variant"
"62083437","variant"
"64543698","variant"
"64339333","control"
"67026538","variant"
"70813932","control"
"65582768","variant"
"67248119","control"
"67790622","control"
"70769058","variant"
"65807038","control"
"69854330","control"
"64635043","variant"
"70121389","variant"
"67169358","control"
"59760779","control"
"68564732","variant"
"67889811","variant"
"68739537","variant"
"63913050","variant"
"67163968","variant"
"65313330","variant"
"65360106","variant"
"66806152","control"
"69573737","control"
"71048054","control"
"61953547","control"
"69717217","variant"
"64196313","control"
"65185316","variant"
"69761906","control"
"70981287","variant"
"68562731","control"
"70582014","variant"
"68040192","variant"
"71363582","control"
"70299998","variant"
"72829927","control"
"71316640","variant"
"69305571","control"
"69110370","control"
"70142467","variant"
"68872301","control"
"68047230","variant"
"69074533","control"
"69969476","variant"
"65671404","variant"
"68755098","control"
"67990883","variant"
"70203066","control"
"66993404","control"
"69075053","control"
"69983462","control"
"66780552","variant"
"70939065","control"
"58094420","control"
"70277965","variant"
"69861273","control"
"69161016","control"
"67955306","control"
"71674746","variant"
"70001340","variant"
"71337908","control"
"71686047","variant"
"69107112","variant"
"69238555","control"
"71040415","control"
"70668598","control"
"47236118","control"
"71506900","variant"
"71523808","control"
"37411473","control"
"68586550","control"
"65213640","variant"
"66887251","variant"
"71283739","variant"
"72888075","variant"
"71020485","variant"
"69481986","variant"
"64798211","control"
"71210680","variant"
"68795381","variant"
"68628183","control"
"67564224","control"
"69651081","control"
"69289665","control"
"68584083","variant"
"65664069","control"
"65154909","variant"
"66700014","control"
"65270908","control"
"66802037","control"
"57680478","variant"
"71361762","control"
"69540188","variant"
"68047042","control"
"68834984","variant"
"65700017","control"
"67338221","control"
"63960215","control"
"70807705","control"
"69936783","variant"
"66052307","variant"
"64238880","variant"
"69910712","control"
"71220115","variant"
"64467769","control"
"67235818","control"
"71601406","control"
"57066867","control"
"59002087","control"
"67357456","control"
"70532205","control"
"71604515","variant"
"59565894","control"
"67331008","variant"
"67356902","control"
"70685355","control"
"71559621","variant"
"71560327","variant"
"68025674","variant"
"69571163","control"
"71653257","control"
"71347640","control"
"69997609","control"
"67470309","variant"
"66281043","control"
"56552279","variant"
"71154662","control"
"71188744","variant"
"71391447","variant"
"70802546","variant"
"69900435","variant"
"63698270","control"
"68903940","variant"
"69414938","control"
"68584455","control"
"66554980","control"
"70213079","variant"
"71334291","control"
"54601036","variant"
"71370753","control"
"69630242","variant"
"68622955","variant"
"71381124","control"
"68608411","control"
"69100068","control"
"69907975","control"
"68853798","control"
"67960606","variant"
"67547062","control"
"67704747","variant"
"69789278","control"
"64795440","variant"
"66053314","control"
"58612534","variant"
"70232154","control"
"64983512","variant"
"64038335","control"
"68887193","variant"
"69273983","control"
"69569629","control"
"63722222","variant"
"71195749","variant"
"66818553","variant"
"64977384","control"
"58793248","control"
"69152299","variant"
"71383266","variant"
"63910751","control"
"67352108","variant"
"67665232","variant"
"69973735","control"
"68739583","control"
"58059535","variant"
"62434160","control"
"71340771","variant"
"67699631","variant"
"69248300","variant"
"65275771","control"
"68845922","control"
"49863466","control"
"67755157","control"
"64500580","control"
"67801665","control"
"66701611","variant"
"67339429","variant"
"67946271","variant"
"65916187","control"
"70748131","control"
"65990581","control"
"66992020","control"
"67280668","control"
"64802049","variant"
"72710157","variant"
"63201750","variant"
"65503821","control"
"64257603","variant"
"69967481","variant"
"69835887","variant"
"66561509","control"
"67626888","variant"
"69849173","variant"
"67849275","variant"
"70740944","variant"
"69878872","variant"
"69111165","variant"
"71047262","variant"
"67281522","variant"
"66522171","control"
"64656505","control"
"66061226","variant"
"66019575","variant"
"71162127","control"
"68621076","control"
"71532021","control"
"70517694","variant"
"69124536","control"
"68034347","variant"
"64651873","variant"
"67257723","control"
"65380099","variant"
"68792416","control"
"65386292","variant"
"72915782","variant"
"69840828","variant"
"68850681","variant"
"68997995","variant"
"63923260","variant"
"69293318","variant"
"68759185","variant"
"71385310","variant"
"68555149","variant"
"67374935","variant"
"69440094","variant"
"70162192","variant"
"69687471","variant"
"67280182","variant"
"72614515","variant"
"70861902","variant"
"71232047","variant"
"66305218","variant"
"70950893","variant"
"67744838","variant"
"69247481","variant"
"69522591","control"
"64436404","variant"
"69091731","variant"
"69467707","variant"
"69097093","variant"
"66190120","variant"
"71338378","variant"
"70529349","variant"
"66460287","variant"
"66979412","variant"
"67926742","variant"
"64565764","variant"
"55409152","variant"
"55171253","control"
"69285720","variant"
"68729694","variant"
"53788811","variant"
"64144900","variant"
"65851164","control"
"69716977","variant"
"49139490","control"
"51673022","control"
"70940507","control"
"67346858","variant"
"65887685","control"
"66790352","control"
"64793992","control"
"66128183","variant"
"64446204","control"
"69646483","variant"
"64958138","control"
"66987596","variant"
"68922382","control"
"64263057","variant"
"71699521","control"
"69258934","control"
"69433359","control"
"71381491","control"
"68643213","control"
"69805676","control"
"68741749","control"
"71566885","control"
"63934567","control"
"67886169","control"
"69992833","control"
"69048504","control"
"67841972","control"
"66490861","variant"
"67275223","variant"
"71102762","variant"
"71106272","variant"
"66923702","variant"
"59745744","variant"
"66256205","variant"
"71436261","variant"
"70175664","variant"
"65576306","variant"
"68765466","control"
"68720986","control"
"71053373","control"
"68800626","variant"
"71319514","control"
"66498448","control"
"71175041","control"
"69765493","control"
"64664022","control"
"71490979","control"
"64428983","control"
"66807590","control"
"71258349","control"
"67924353","control"
"68586445","control"
"70606116","variant"
"70052212","variant"
"64736138","control"
"67170655","control"
"67691686","control"
"69305314","control"
"65300584","control"
"67111562","variant"
"66508271","control"
"64443360","variant"
"68994902","variant"
"69151090","control"
"69496608","control"
"66487839","control"
"69536002","variant"
"69758629","control"
"64981815","control"
"64975434","control"
"67286763","variant"
"67932213","control"
"70857946","control"
"65253481","control"
"55598399","control"
"67848749","control"
"64461170","variant"
"64045607","variant"
"70224422","control"
"70545001","variant"
"69174364","control"
"69126693","control"
"69957688","control"
"64909071","variant"
"63821923","variant"
"64132182","control"
"63818593","control"
"69239401","variant"
"64359040","control"
"70459109","variant"
"65967632","control"
"69046654","variant"
"69205951","variant"
"69964646","variant"
"68762496","control"
"70951878","control"
"71409025","variant"
"65243376","variant"
"68820232","variant"
"55319609","control"
"68909408","control"
"67770923","variant"
"64653132","variant"
"64400105","variant"
"71006576","variant"
"66655371","variant"
"67104342","variant"
"69301429","variant"
"69968075","control"
"66635976","variant"
"63691988","control"
"65051053","variant"
"67152087","variant"
"58794467","control"
"68894394","control"
"66295054","control"
"64629821","variant"
"67890911","variant"
"55459105","variant"
"69943248","control"
"68907760","control"
"69571516","variant"
"66186402","variant"
"65806479","variant"
"68725320","variant"
"69851855","control"
"65683769","control"
"64129030","control"
"71245761","control"
"63927542","variant"
"68856738","variant"
"70799792","variant"
"71311793","variant"
"64126152","control"
"68824210","control"
"70762454","variant"
"67834609","variant"
"57044188","control"
"67678084","control"
"70333171","variant"
"64276616","control"
"69503977","variant"
"71108843","variant"
"65159839","control"
"66552711","control"
"71412287","control"
"66855790","variant"
"67702182","variant"
"68596592","variant"
"69126435","variant"
"64955526","control"
"67500637","control"
"64974463","control"
"64761530","variant"
"66915743","control"
"66197682","control"
"71243882","variant"
